ID,Timing,A_Temp,Real_Avg,Amplitude,Duration,Replicate,Bath,Day,Date,Sex,Infection,Spores,Exposed,Include,Notes,Change
597,20,20,20,3,3,3,A,30,04-May,Female,1,476,476,Yes,,
598,20,20,20,3,3,4,A,30,04-May,Female,1,46,46,Yes,,
599,20,20,20,3,3,5,A,30,04-May,Female,1,762,762,Yes,,
600,20,20,20,3,6,1,A,30,04-May,Female,1,408,408,Yes,,
601,20,20,20,3,6,2,A,30,04-May,Female,1,906,906,Yes,,
602,20,20,20,3,6,3,A,30,04-May,Female,1,293,293,Yes,,
603,20,20,20,3,6,4,A,30,04-May,Female,1,207,207,Yes,,
604,20,20,20,3,6,5,A,30,04-May,Female,1,267,267,Yes,,
605,20,20,20,6,3,1,A,30,04-May,Female,1,29,29,Yes,,
606,20,20,20,6,3,2,A,30,04-May,Female,1,85,85,Yes,,
607,20,20,20,6,3,3,A,30,04-May,Female,1,185,185,Yes,,
608,20,20,20,6,3,4,A,30,04-May,Female,1,350,350,Yes,,
609,20,20,20,6,3,5,A,30,04-May,Female,1,400,400,Yes,,
610,20,20,20,6,6,1,A,26,30-Apr,Female,1,29,29,Yes,Natural death,
611,20,20,20,6,6,2,A,26,30-Apr,Female,1,87,87,Yes,Natural death,
612,20,20,20,6,6,3,A,29,03-May,Female,0,,0,Yes,Natural death,
613,20,20,20,6,6,4,A,30,04-May,Female,1,85,85,Yes,,
614,20,20,20,6,6,5,A,30,04-May,Female,1,88,88,Yes,,
615,C,20,20,0,0,3,A,30,04-May,Female,1,523,523,Yes,,
616,C,20,20,0,0,4,A,29,03-May,Female,1,1446,1446,Yes,,
617,-10,20,20,3,3,6,B,29,03-May,Female,1,429,429,Yes,,
618,-10,20,20,3,3,7,B,29,03-May,Female,1,764,764,Yes,,
619,-10,20,20,3,3,8,B,29,03-May,Female,1,325,325,Yes,,
620,-10,20,20,3,3,9,B,29,03-May,Female,1,104,104,Yes,,
621,-10,20,20,3,3,10,B,29,03-May,Female,1,386,386,Yes,,
622,-10,20,20,3,6,6,B,29,03-May,Female,1,315,315,Yes,,
623,-10,20,20,3,6,7,B,29,03-May,Female,1,401,401,Yes,,
624,-10,20,20,3,6,8,B,29,03-May,Female,1,677,677,Yes,,
625,-10,20,20,3,6,9,B,29,03-May,Female,1,610,610,Yes,,
626,-10,20,20,3,6,10,B,29,03-May,Female,1,404,404,Yes,,
627,-10,20,20,6,3,6,B,29,03-May,Female,1,461,461,Yes,,
628,-10,20,20,6,3,7,B,29,03-May,Female,1,692,692,Yes,,
629,-10,20,20,6,3,8,B,29,03-May,Female,1,777,777,Yes,,
630,-10,20,20,6,3,9,B,29,03-May,Female,1,448,448,Yes,,
631,-10,20,20,6,3,10,B,29,03-May,Female,1,967,967,Yes,,
632,-10,20,20,6,6,6,B,29,03-May,Female,1,516,516,Yes,,
633,-10,20,20,6,6,7,B,29,03-May,Female,1,714,714,Yes,,
634,-10,20,20,6,6,8,B,29,03-May,Female,1,192,192,Yes,,
635,-10,20,20,6,6,9,B,29,03-May,Female,1,164,164,Yes,,
636,-10,20,20,6,6,10,B,29,03-May,Female,1,282,282,Yes,,
637,C,20,20,0,0,3,B,29,03-May,Female,1,640,640,Yes,,
638,C,20,20,0,0,4,B,29,03-May,Female,1,701,701,Yes,,
639,0,20,20,3,3,6,B,29,03-May,Female,1,634,634,Yes,,
640,0,20,20,3,3,7,B,29,03-May,Female,1,578,578,Yes,,
641,0,20,20,3,3,8,B,29,03-May,Female,1,784,784,Yes,,
642,0,20,20,3,3,9,B,29,03-May,Female,1,987,987,Yes,,
643,0,20,20,3,3,10,B,29,03-May,Female,1,1108,1108,Yes,,
644,0,20,20,3,6,6,B,29,03-May,Female,1,1179,1179,Yes,,
645,0,20,20,3,6,7,B,29,03-May,Female,1,1347,1347,Yes,,
646,0,20,20,3,6,8,B,29,03-May,Female,1,853,853,Yes,,
647,0,20,20,3,6,9,B,29,03-May,Female,1,357,357,Yes,,
648,0,20,20,3,6,10,B,29,03-May,Female,1,1210,1210,Yes,,
649,0,20,20,6,3,6,B,29,03-May,Female,1,1206,1206,Yes,,
650,0,20,20,6,3,7,B,29,03-May,Female,1,370,370,Yes,,
651,0,20,20,6,3,8,B,29,03-May,Female,1,885,885,Yes,,
652,0,20,20,6,3,9,B,29,03-May,Female,1,1240,1240,Yes,,
653,0,20,20,6,3,10,B,29,03-May,Female,1,1368,1368,Yes,,
654,0,20,20,6,6,6,B,29,03-May,Female,1,1333,1333,Yes,,
655,0,20,20,6,6,7,B,29,03-May,Female,1,534,534,Yes,,
656,0,20,20,6,6,8,B,29,03-May,Female,0,,0,Yes,,
657,0,20,20,6,6,9,B,29,03-May,Female,1,567,567,Yes,,
658,0,20,20,6,6,10,B,29,03-May,Female,1,951,951,Yes,,
659,C,20,20,0,0,3,B,29,03-May,Female,1,440,440,Yes,,
660,C,20,20,0,0,4,B,29,03-May,Female,1,796,796,Yes,,
661,10,20,20,3,3,6,B,32,06-May,Female,1,1559,1559,Yes,,
662,10,20,20,3,3,7,B,32,06-May,Female,1,1748,1748,Yes,,
663,10,20,20,3,3,8,B,32,06-May,Female,1,1147,1147,Yes,,
664,10,20,20,3,3,9,B,32,06-May,Female,0,,0,Yes,,
665,10,20,20,3,3,10,B,3,07-Apr,Female,0,,0,No ,Natural death,
666,10,20,20,3,6,6,B,31,05-May,Female,1,40,40,Yes,Natural death - can only find one lobe ,
667,10,20,20,3,6,7,B,32,06-May,Female,1,,,Yes,Natural death - spores everywhere,
668,10,20,20,3,6,8,B,32,06-May,Female,0,,0,Yes,,
669,10,20,20,3,6,9,B,3,07-Apr,Female,0,,0,No ,Natural death,
670,10,20,20,3,6,10,B,5,09-Apr,Female,0,,0,No ,Natural death,
671,10,20,20,6,3,6,B,32,06-May,Female,1,17,17,Yes,,
672,10,20,20,6,3,7,B,32,06-May,Female,1,1777,1777,Yes,,
673,10,20,20,6,3,8,B,32,06-May,Female,1,625,625,Yes,,
674,10,20,20,6,3,9,B,32,06-May,Female,0,,0,Yes,,
675,10,20,20,6,3,10,B,2,06-Apr,Female,0,,0,No ,Natural death,
676,10,20,20,6,6,6,B,29,03-May,NA,NA,,,No ,Nothing in jar,
677,10,20,20,6,6,7,B,16,20-Apr,Female,1,12,12,Yes,Natural death,
678,10,20,20,6,6,8,B,2,06-Apr,Female,0,,0,No ,Natural death,
679,10,20,20,6,6,9,B,3,07-Apr,Female,0,,0,No ,Natural death,
680,10,20,20,6,6,10,B,32,06-May,Female,1,602,602,Yes,,
681,C,20,20,0,0,3,B,5,09-Apr,Female,NA,,,No ,Decomposed,
682,C,20,20,0,0,4,B,30,04-May,Female,1,65,65,Yes,Natural death,
683,20,20,20,3,3,6,B,32,06-May,Female,0,,0,Yes,,
684,20,20,20,3,3,7,B,32,06-May,Female,1,862,862,Yes,,
685,20,20,20,3,3,8,B,32,06-May,Female,1,965,965,Yes,,
686,20,20,20,3,3,9,B,32,06-May,Female,1,1192,1192,Yes,,
687,20,20,20,3,3,10,B,32,06-May,Female,1,259,259,Yes,,
688,20,20,20,3,6,6,B,32,06-May,Female,1,621,621,Yes,,
689,20,20,20,3,6,7,B,32,06-May,Female,0,,0,Yes,,
690,20,20,20,3,6,8,B,32,06-May,NA,NA,,,No ,Nothing in jar,
691,20,20,20,3,6,9,B,32,06-May,Female,1,333,333,Yes,,
692,20,20,20,3,6,10,B,32,06-May,Female,1,880,880,Yes,,
693,20,20,20,6,3,6,B,32,06-May,Female,1,29,29,Yes,,
694,20,20,20,6,3,7,B,32,06-May,Female,1,403,403,Yes,,
695,20,20,20,6,3,8,B,32,06-May,Female,1,199,199,Yes,,
696,20,20,20,6,3,9,B,32,06-May,Female,0,,0,Yes,,
697,20,20,20,6,3,10,B,32,06-May,Female,1,546,546,Yes,,
698,20,20,20,6,6,6,B,32,06-May,Female,1,154,154,Yes,,
699,20,20,20,6,6,7,B,32,06-May,Female,1,245,245,Yes,,
700,20,20,20,6,6,8,B,32,06-May,Female,1,46,46,Yes,,
701,20,20,20,6,6,9,B,32,06-May,Female,1,58,58,Yes,,
702,20,20,20,6,6,10,B,32,06-May,Female,1,655,655,Yes,,
703,C,20,20,0,0,3,B,32,06-May,Female,1,1483,1483,Yes,,
704,C,20,20,0,0,4,B,32,06-May,Female,1,955,955,Yes,,
705,-10,20,20.1,3,3,11,C,-6,29-Mar,NA,NA,,,No ,Natural death (pre-infection),
706,-10,20,20.1,3,3,12,C,16,20-Apr,Female,1,15,15,Yes,Natural death,
707,-10,20,20.1,3,3,13,C,27,01-May,Female,0,,0,Yes,Natural death,
708,-10,20,20.1,3,3,14,C,33,07-May,Female,1,425,425,Yes,,
709,-10,20,20.1,3,3,15,C,9,13-Apr,Female,1,11,11,Yes,Natural death,
710,-10,20,20.1,3,6,11,C,21,25-Apr,Female,1,483,483,Yes,Natural death,
711,-10,20,20.1,3,6,12,C,27,01-May,Female,0,,0,Yes,Natural death,
712,-10,20,20.1,3,6,13,C,5,09-Apr,Female,0,,0,No ,Natural death,
713,-10,20,20.1,3,6,14,C,27,01-May,Female,1,189,189,Yes,Natural death - loose spores could be more,
714,-10,20,20.1,3,6,15,C,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
715,-10,20,20.1,6,3,11,C,12,16-Apr,Female,1,164,164,Yes,Natural death,
716,-10,20,20.1,6,3,12,C,-6,29-Mar,NA,NA,,,No ,Natural death (pre-infection),
717,-10,20,20.1,6,3,13,C,-3,01-Apr,NA,0,,0,No ,Natural death (pre-infection),
718,-10,20,20.1,6,3,14,C,0,04-Apr,NA,0,,0,No ,Natural death (pre-infection),
719,-10,20,20.1,6,3,15,C,-5,30-Mar,NA,0,,0,No ,Natural death (pre-infection),
720,-10,20,20.1,6,6,11,C,33,07-May,Female,1,361,361,Yes,,
721,-10,20,20.1,6,6,12,C,4,08-Apr,Female,0,,0,No ,Natural death,
722,-10,20,20.1,6,6,13,C,33,07-May,NA,NA,,,No ,Nothing in jar,
723,-10,20,20.1,6,6,14,C,-7,28-Mar,NA,NA,,,No ,Natural death (pre-infection),
724,-10,20,20.1,6,6,15,C,-6,29-Mar,Female,NA,,,No ,Natural death (pre-infection),
725,C,20,20.1,0,0,5,C,28,02-May,Female,1,14,14,Yes,Natural death,
726,C,20,20.1,0,0,6,C,30,04-May,Female,1,20,20,Yes,Natural death,
727,0,20,20.1,3,3,11,C,34,08-May,Female,1,126,126,Yes,,
728,0,20,20.1,3,3,12,C,31,05-May,Female,1,97,97,Yes,Natural death - loose spores could be more,
729,0,20,20.1,3,3,13,C,13,17-Apr,Female,1,7,7,Yes,Natural death,
730,0,20,20.1,3,3,14,C,34,08-May,Female,0,,0,Yes,,
731,0,20,20.1,3,3,15,C,3,07-Apr,Female,0,,0,No ,Natural death,
732,0,20,20.1,3,6,11,C,12,16-Apr,Female,1,,,Yes,Natural death - sample ruined when moved ,Had 4 spores but didn't seem accurate so removed burden
733,0,20,20.1,3,6,12,C,3,07-Apr,Female,0,,0,No ,Natural death,
734,0,20,20.1,3,6,13,C,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
735,0,20,20.1,3,6,14,C,30,04-May,Female,1,464,464,Yes,Natural death,
736,0,20,20.1,3,6,15,C,12,16-Apr,Female,NA,,,No ,Decomposed,
737,0,20,20.1,6,3,11,C,10,14-Apr,Female,1,2,2,Yes,Natural death,
738,0,20,20.1,6,3,12,C,6,10-Apr,Female,0,,0,No ,Natural death,
739,0,20,20.1,6,3,13,C,2,06-Apr,Female,0,,0,No ,Natural death,
740,0,20,20.1,6,3,14,C,-5,30-Mar,NA,0,,0,No ,Natural death (pre-infection),
741,0,20,20.1,6,3,15,C,4,08-Apr,Female,0,,0,No ,Natural death,
742,0,20,20.1,6,6,11,C,2,06-Apr,Female,0,,0,No ,Natural death,
743,0,20,20.1,6,6,12,C,14,18-Apr,Female,1,6,6,Yes,Natural death,
744,0,20,20.1,6,6,13,C,5,09-Apr,Female,1,3,3,No ,Natural death,Inaccurate count too early for spores
745,0,20,20.1,6,6,14,C,21,25-Apr,Female,NA,,,No ,Lobes decomposed ,
746,0,20,20.1,6,6,15,C,4,08-Apr,Female,0,,0,No ,Natural death,
747,C,20,20.1,0,0,5,C,31,05-May,Female,1,747,747,Yes,,
748,C,20,20.1,0,0,6,C,NA,NA,NA,NA,,,No ,Unnatural death ,
749,10,20,20.1,3,3,11,C,31,05-May,Female,1,19,19,Yes,Natural death,
750,10,20,20.1,3,3,12,C,30,04-May,Female,1,78,78,Yes,Natural death,
751,10,20,20.1,3,3,13,C,31,05-May,Female,1,111,111,Yes,,
752,10,20,20.1,3,3,14,C,31,05-May,Female,1,102,102,Yes,,
753,10,20,20.1,3,3,15,C,31,05-May,Female,1,27,27,Yes,,
754,10,20,20.1,3,6,11,C,31,05-May,Female,1,23,23,Yes,,
755,10,20,20.1,3,6,12,C,31,05-May,Female,1,89,89,Yes,,
756,10,20,20.1,3,6,13,C,31,05-May,Female,1,15,15,Yes,,
757,10,20,20.1,3,6,14,C,31,05-May,Female,1,46,46,Yes,,
758,10,20,20.1,3,6,15,C,31,05-May,Female,1,758,758,Yes,,
759,10,20,20.1,6,3,11,C,29,03-May,Female,1,169,169,Yes,Natural death,
760,10,20,20.1,6,3,12,C,31,05-May,Female,1,67,67,Yes,,
761,10,20,20.1,6,3,13,C,30,04-May,Female,1,134,134,Yes,Natural death,
762,10,20,20.1,6,3,14,C,31,05-May,Female,1,77,77,Yes,,
763,10,20,20.1,6,3,15,C,20,24-Apr,Female,NA,,,No ,Too much algae to see accurately,
764,10,20,20.1,6,6,11,C,31,05-May,Female,1,84,84,Yes,,
765,10,20,20.1,6,6,12,C,31,05-May,Female,1,819,819,Yes,,
766,10,20,20.1,6,6,13,C,20,24-Apr,Female,1,4,4,Yes,Natural death,
767,10,20,20.1,6,6,14,C,31,05-May,Female,1,792,792,Yes,,
768,10,20,20.1,6,6,15,C,31,05-May,Female,1,944,944,Yes,,
769,C,20,20.1,0,0,5,C,31,05-May,Female,1,197,197,Yes,,
770,C,20,20.1,0,0,6,C,23,27-Apr,Female,1,2,2,Yes,Natural death,
771,20,20,20.1,3,3,11,C,34,08-May,Female,1,118,118,Yes,,
772,20,20,20.1,3,3,12,C,32,06-May,Female,1,8,8,Yes,Natural death,
773,20,20,20.1,3,3,13,C,23,27-Apr,Female,1,12,12,Yes,Natural death,
774,20,20,20.1,3,3,14,C,27,01-May,Female,0,,0,Yes,Natural death,
775,20,20,20.1,3,3,15,C,30,04-May,Female,1,218,218,Yes,Natural death,
776,20,20,20.1,3,6,11,C,31,05-May,Female,1,78,78,Yes,Natural death,
777,20,20,20.1,3,6,12,C,34,08-May,Female,1,725,725,Yes,,
778,20,20,20.1,3,6,13,C,21,25-Apr,Female,1,18,18,Yes,Natural death,
779,20,20,20.1,3,6,14,C,-3,01-Apr,NA,0,,0,No ,Natural death (pre-infection),
780,20,20,20.1,3,6,15,C,34,08-May,Female,0,,0,Yes,,
781,20,20,20.1,6,3,11,C,32,06-May,Female,1,23,23,Yes,Natural death,
782,20,20,20.1,6,3,12,C,26,30-Apr,Female,0,,0,Yes,Natural death,
783,20,20,20.1,6,3,13,C,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
784,20,20,20.1,6,3,14,C,31,05-May,Female,1,94,94,Yes,Natural death,
785,20,20,20.1,6,3,15,C,31,05-May,Female,1,90,90,Yes,Natural death,
786,20,20,20.1,6,6,11,C,31,05-May,Female,1,70,70,Yes,Natural death,
787,20,20,20.1,6,6,12,C,27,01-May,Female,1,,,Yes,Lost the lobes ,Had 10 spores but didn't seem accurate so removed burden
788,20,20,20.1,6,6,13,C,20,24-Apr,Female,1,5,5,Yes,Natural death,
789,20,20,20.1,6,6,14,C,24,28-Apr,Female,0,,0,Yes,One questionable spore,
790,20,20,20.1,6,6,15,C,21,25-Apr,Female,0,,0,Yes,Natural death,
791,C,20,20.1,0,0,5,C,14,18-Apr,Female,1,50,50,Yes,Decomposed,
792,C,20,20.1,0,0,6,C,32,06-May,Female,0,,0,Yes,Natural death,
793,-10,23,23,3,3,1,A,-6,29-Mar,NA,NA,,,No ,Natural death (pre-infection),
794,-10,23,23,3,3,2,A,30,04-May,Female,1,497,497,Yes,,
795,-10,23,23,3,3,3,A,30,04-May,Female,1,301,301,Yes,,
796,-10,23,23,3,3,4,A,30,04-May,Female,1,735,735,Yes,,
797,-10,23,23,3,3,5,A,30,04-May,Female,1,340,340,Yes,,
798,-10,23,23,3,6,1,A,30,04-May,Female,1,312,312,Yes,,
799,-10,23,23,3,6,2,A,30,04-May,Female,1,758,758,Yes,,
800,-10,23,23,3,6,3,A,30,04-May,Female,1,661,661,Yes,,
801,-10,23,23,3,6,4,A,30,04-May,Female,1,834,834,Yes,,
802,-10,23,23,3,6,5,A,30,04-May,Female,1,698,698,Yes,,
803,-10,23,23,6,3,1,A,30,04-May,Female,1,974,974,Yes,,
804,-10,23,23,6,3,2,A,30,04-May,Female,1,190,190,Yes,,
805,-10,23,23,6,3,3,A,30,04-May,Female,1,262,262,Yes,,
806,-10,23,23,6,3,4,A,30,04-May,Female,1,437,437,Yes,,
807,-10,23,23,6,3,5,A,30,04-May,Female,1,549,549,Yes,,
808,-10,23,23,6,6,1,A,30,04-May,Female,1,693,693,Yes,,
809,-10,23,23,6,6,2,A,30,04-May,Female,1,412,412,Yes,,
810,-10,23,23,6,6,3,A,30,04-May,Female,1,510,510,Yes,,
811,-10,23,23,6,6,4,A,30,04-May,Female,1,611,611,Yes,,
812,-10,23,23,6,6,5,A,30,04-May,Female,1,1728,1728,Yes,,
813,C,23,23,0,0,1,A,21,25-Apr,Female,1,289,289,Yes,Natural death,
814,C,23,23,0,0,2,A,30,04-May,Female,0,,0,Yes,,
815,0,23,23,3,3,1,A,23,27-Apr,Female,1,89,89,Yes,Natural death,
816,0,23,23,3,3,2,A,-5,30-Mar,Female,NA,,,No ,Natural death (pre-infection),
817,0,23,23,3,3,3,A,29,03-May,Female,1,413,413,Yes,,
818,0,23,23,3,3,4,A,29,03-May,Female,1,54,54,Yes,,
819,0,23,23,3,3,5,A,13,17-Apr,Female,1,4,4,Yes,Natural death - could only see one lobe,More spores present but input as full number not with a n+
820,0,23,23,3,6,1,A,29,03-May,Female,1,368,368,Yes,,
821,0,23,23,3,6,2,A,29,03-May,Female,1,206,206,Yes,,
822,0,23,23,3,6,3,A,29,03-May,Female,1,169,169,Yes,,
823,0,23,23,3,6,4,A,29,03-May,Female,1,190,190,Yes,,
824,0,23,23,3,6,5,A,30,04-May,Female,1,535,535,Yes,,
825,0,23,23,6,3,1,A,30,04-May,Female,0,,0,Yes,,
826,0,23,23,6,3,2,A,30,04-May,Female,0,,0,Yes,,
827,0,23,23,6,3,3,A,8,12-Apr,Female,0,,0,No ,Natural death,
828,0,23,23,6,3,4,A,28,02-May,Female,0,,0,Yes,Natural death,
829,0,23,23,6,3,5,A,30,04-May,Female,0,,0,Yes,,
830,0,23,23,6,6,1,A,30,04-May,Female,0,,0,Yes,,
831,0,23,23,6,6,2,A,30,04-May,Female,0,,0,Yes,,
832,0,23,23,6,6,3,A,8,12-Apr,Female,0,,0,No ,Natural death,
833,0,23,23,6,6,4,A,30,04-May,Female,0,,0,Yes,,
834,0,23,23,6,6,5,A,4,08-Apr,Female,0,,0,No ,Natural death,
835,C,23,23,0,0,1,A,30,04-May,Female,1,190,190,Yes,,
836,C,23,23,0,0,2,A,30,04-May,Female,1,260,260,Yes,,
837,10,23,23,3,3,1,A,31,05-May,Female,1,173,173,Yes,,
838,10,23,23,3,3,2,A,31,05-May,Female,1,344,344,Yes,,
839,10,23,23,3,3,3,A,31,05-May,Female,1,660,660,Yes,,
840,10,23,23,3,3,4,A,31,05-May,Female,1,96,96,Yes,,
841,10,23,23,3,3,5,A,31,05-May,Female,1,233,233,Yes,,
842,10,23,23,3,6,1,A,31,05-May,Female,1,161,161,Yes,,
843,10,23,23,3,6,2,A,31,05-May,Female,1,319,319,Yes,,
844,10,23,23,3,6,3,A,31,05-May,Female,1,187,187,Yes,,
845,10,23,23,3,6,4,A,31,05-May,Female,1,381,381,Yes,,
846,10,23,23,3,6,5,A,31,05-May,Female,1,174,174,Yes,,
847,10,23,23,6,3,1,A,13,17-Apr,Female,1,27,27,Yes,Natural death,
848,10,23,23,6,3,2,A,31,05-May,Female,1,3,3,Yes,,
849,10,23,23,6,3,3,A,31,05-May,Female,1,93,93,Yes,,
850,10,23,23,6,3,4,A,31,05-May,Female,1,312,312,Yes,,
851,10,23,23,6,3,5,A,31,05-May,Female,1,197,197,Yes,,
852,10,23,23,6,6,1,A,31,05-May,Female,0,,0,Yes,,
853,10,23,23,6,6,2,A,31,05-May,Female,0,,0,Yes,,
854,10,23,23,6,6,3,A,13,17-Apr,Female,1,34,34,Yes,Natural death,
855,10,23,23,6,6,4,A,31,05-May,Female,0,,0,Yes,,
856,10,23,23,6,6,5,A,31,05-May,Female,0,,0,Yes,,
857,C,23,23,0,0,1,A,31,05-May,Female,1,150,150,Yes,,
858,C,23,23,0,0,2,A,31,05-May,Female,1,468,468,Yes,,
859,20,23,23,3,3,1,A,30,04-May,Female,1,132,132,Yes,,
860,20,23,23,3,3,2,A,30,04-May,Female,1,243,243,Yes,,
861,20,23,23,3,3,3,A,30,04-May,Female,1,278,278,Yes,,
862,20,23,23,3,3,4,A,30,04-May,Female,1,122,122,Yes,,
863,20,23,23,3,3,5,A,30,04-May,Female,1,175,175,Yes,,
864,20,23,23,3,6,1,A,30,04-May,Female,1,62,62,Yes,,
865,20,23,23,3,6,2,A,30,04-May,Female,1,77,77,Yes,,
866,20,23,23,3,6,3,A,30,04-May,Female,1,436,436,Yes,,
867,20,23,23,3,6,4,A,8,12-Apr,Female,NA,,,No ,Decomposed ,
868,20,23,23,3,6,5,A,4,08-Apr,Female,NA,,,No ,Unnatural death,
869,20,23,23,6,3,1,A,30,04-May,Female,1,58,58,Yes,,
870,20,23,23,6,3,2,A,30,04-May,Female,1,52,52,Yes,,
871,20,23,23,6,3,3,A,30,04-May,Female,1,20,20,Yes,,
872,20,23,23,6,3,4,A,30,04-May,Female,1,23,23,Yes,,
873,20,23,23,6,3,5,A,30,04-May,Female,1,107,107,Yes,,
874,20,23,23,6,6,1,A,27,01-May,Female,0,,0,Yes,Natural death,
875,20,23,23,6,6,2,A,30,04-May,Female,0,,0,Yes,,
876,20,23,23,6,6,3,A,30,04-May,Female,0,,0,Yes,,
877,20,23,23,6,6,4,A,30,04-May,Female,0,,0,Yes,,
878,20,23,23,6,6,5,A,30,04-May,Female,0,,0,Yes,,
879,C,23,23,0,0,3,A,30,04-May,Female,1,308,308,Yes,,
880,C,23,23,0,0,4,A,30,04-May,Female,1,1122,1122,Yes,,
881,-10,23,22.94,3,3,6,B,-6,29-Mar,NA,NA,,,No ,Natural death (pre-infection),
882,-10,23,22.94,3,3,7,B,28,02-May,Female,1,88,88,Yes,Natural death,
883,-10,23,22.94,3,3,8,B,32,06-May,Female,0,,0,Yes,,
884,-10,23,22.94,3,3,9,B,32,06-May,Female,0,,0,Yes,,
885,-10,23,22.94,3,3,10,B,32,06-May,Female,1,191,191,Yes,Natural death,
886,-10,23,22.94,3,6,6,B,-4,31-Mar,NA,0,,0,No ,Natural death (pre-infection),
887,-10,23,22.94,3,6,7,B,-5,30-Mar,NA,0,,0,No ,Natural death (pre-infection),
888,-10,23,22.94,3,6,8,B,32,06-May,Female,1,179,179,Yes,,
889,-10,23,22.94,3,6,9,B,29,03-May,Female,1,113,113,Yes,Natural death,
890,-10,23,22.94,3,6,10,B,33,07-May,Female,1,405,405,Yes,,
891,-10,23,22.94,6,3,6,B,23,27-Apr,Female,1,33,33,Yes,Natural death - lobes disentegrated,
892,-10,23,22.94,6,3,7,B,6,10-Apr,Female,0,,0,No ,Natural death,
893,-10,23,22.94,6,3,8,B,30,04-May,Female,1,2,2,Yes,Natural death,
894,-10,23,22.94,6,3,9,B,-2,02-Apr,NA,0,,0,No ,Natural death (pre-infection),
